CASE,RAD?,TRIM?,MACH,RE,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_1_5,DEFL_1_6,DEFL_1_7,DEFL_1_8,ALPHA,CN法向力系数,CM俯仰力矩系数,CA轴向力系数,CA_0B,CA_FB,CY侧向力系数,CLN偏航力矩系数,CLL,CL升力系数,CD阻力系数,CL/CD,X-C.P.,CNA,CMA,BA_CN,BA_CM,BA_CA,BA_CY,BA_CLN,BA_CLL,BA_CL,BA_CD,BA_CL/CD,BA_X-C.P.,BA_CNA,BA_CMA,CYB,CLNB,CLLB,BA_CYB,BA_CLNB,BA_CLLB
1,0,0,0.6,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1592,-0.2561,0.1004,0.0949,0.1004,0.1857,-0.2984,0,0.1538,0.1086,1.4162,-1.6084,0.054,-0.087,0.0133,0.2101,0.0957,0.0155,0.2452,0,0.0082,0.0962,0.0855,15.8485,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.6,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1864,-0.2998,0.0989,0.0934,0.0989,0.1864,-0.2998,0,0.18,0.1101,1.6342,-1.6089,0.0545,-0.0878,0.0158,0.2449,0.0957,0.0158,0.2449,0,0.01,0.0965,0.1032,15.4694,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.6,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2137,-0.3439,0.0973,0.0918,0.0973,0.1871,-0.3015,0,0.2064,0.112,1.8436,-1.6093,0.0549,-0.0886,0.0185,0.2795,0.0957,0.0162,0.2445,0,0.0118,0.0967,0.1223,15.0716,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2172,0.3558,0.0988,0.0933,0.0988,0.1902,-0.3119,0,-0.2098,0.1137,-1.8456,-1.6382,0.0556,-0.0908,-0.0185,-0.2795,0.0975,0.0162,0.2445,0,-0.0117,0.0985,-0.1188,15.0716,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1895,0.3106,0.1005,0.095,0.1005,0.1895,-0.3106,0,-0.183,0.1119,-1.6356,-1.6387,0.0552,-0.0903,-0.0158,-0.2449,0.0976,0.0158,0.2449,0,-0.0098,0.0984,-0.1001,15.4694,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.162,0.2656,0.1021,0.0966,0.1021,0.1889,-0.3094,0,-0.1565,0.1104,-1.4173,-1.6391,0.0548,-0.0897,-0.0133,-0.2101,0.0977,0.0155,0.2452,0,-0.0081,0.0982,-0.0828,15.8485,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1347,0.2209,0.1033,0.0978,0.1033,0.1885,-0.3087,0,-0.1301,0.1091,-1.1924,-1.6396,0.0542,-0.0884,-0.0108,-0.1753,0.0977,0.0152,0.2455,0,-0.0066,0.0981,-0.0668,16.1902,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1078,0.1772,0.1043,0.0988,0.1043,0.1887,-0.3099,0,-0.1041,0.108,-0.9637,-1.6435,0.0541,-0.0886,-0.0085,-0.1403,0.0978,0.0149,0.2457,0,-0.0051,0.098,-0.0519,16.4968,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0806,0.1323,0.1051,0.0997,0.1051,0.1883,-0.309,0,-0.0779,0.1072,-0.7261,-1.641,0.0542,-0.0893,-0.0063,-0.1053,0.0978,0.0148,0.2459,0,-0.0038,0.098,-0.0383,16.6696,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0536,0.0878,0.1057,0.1003,0.1057,0.188,-0.3081,0,-0.0518,0.1067,-0.4853,-1.6383,0.0539,-0.0885,-0.0042,-0.0702,0.0979,0.0146,0.246,0,-0.0025,0.0979,-0.0252,16.795,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0268,0.0438,0.1061,0.1006,0.1061,0.1878,-0.3076,0,-0.0258,0.1063,-0.243,-1.6367,0.0536,-0.0878,-0.0021,-0.0351,0.0979,0.0146,0.246,0,-0.0012,0.0979,-0.0125,16.8747,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1062,0.1008,0.1062,0.1877,-0.3074,0,0,0.1062,0,-1.6447,0.0535,-0.0876,0,0,0.0979,0.0146,0.2461,0,0,0.0979,0,16.9022,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0268,-0.0438,0.1061,0.1006,0.1061,0.1878,-0.3076,0,0.0258,0.1063,0.243,-1.6367,0.0536,-0.0878,0.0021,0.0351,0.0979,0.0146,0.246,0,0.0012,0.0979,0.0125,16.8747,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0536,-0.0878,0.1057,0.1003,0.1057,0.188,-0.3081,0,0.0518,0.1067,0.4853,-1.6383,0.0539,-0.0885,0.0042,0.0702,0.0979,0.0146,0.246,0,0.0025,0.0979,0.0252,16.795,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0806,-0.1323,0.1051,0.0997,0.1051,0.1883,-0.309,0,0.0779,0.1072,0.7261,-1.641,0.0542,-0.0893,0.0063,0.1053,0.0978,0.0148,0.2459,0,0.0038,0.098,0.0383,16.6696,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1078,-0.1772,0.1043,0.0988,0.1043,0.1887,-0.3099,0,0.1041,0.108,0.9637,-1.6435,0.0541,-0.0886,0.0085,0.1403,0.0978,0.0149,0.2457,0,0.0051,0.098,0.0519,16.4968,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1347,-0.2209,0.1033,0.0978,0.1033,0.1885,-0.3087,0,0.1301,0.1091,1.1924,-1.6396,0.0542,-0.0884,0.0108,0.1753,0.0977,0.0152,0.2455,0,0.0066,0.0981,0.0668,16.1902,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.162,-0.2656,0.1021,0.0966,0.1021,0.1889,-0.3094,0,0.1565,0.1104,1.4173,-1.6391,0.0548,-0.0897,0.0133,0.2101,0.0977,0.0155,0.2452,0,0.0081,0.0982,0.0828,15.8485,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1895,-0.3106,0.1005,0.095,0.1005,0.1895,-0.3106,0,0.183,0.1119,1.6356,-1.6387,0.0552,-0.0903,0.0158,0.2449,0.0976,0.0158,0.2449,0,0.0098,0.0984,0.1001,15.4694,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.7,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2172,-0.3558,0.0988,0.0933,0.0988,0.1902,-0.3119,0,0.2098,0.1137,1.8456,-1.6382,0.0556,-0.0908,0.0185,0.2795,0.0975,0.0162,0.2445,0,0.0117,0.0985,0.1188,15.0716,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2222,0.373,0.1736,0.1682,0.1736,0.1946,-0.3269,0,-0.2096,0.1887,-1.1107,-1.6784,0.0567,-0.0947,-0.0185,-0.2795,0.1726,0.0162,0.2445,0,-0.0065,0.1735,-0.0372,15.0716,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.194,0.3258,0.1755,0.17,0.1755,0.194,-0.3258,0,-0.1829,0.187,-0.9782,-1.6794,0.0564,-0.0943,-0.0158,-0.2449,0.1728,0.0158,0.2449,0,-0.0053,0.1735,-0.0303,15.4694,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1659,0.2787,0.1771,0.1717,0.1771,0.1934,-0.3248,0,-0.1564,0.1855,-0.843,-1.6803,0.056,-0.0938,-0.0133,-0.2101,0.173,0.0155,0.2452,0,-0.0042,0.1734,-0.0241,15.8485,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.138,0.232,0.1784,0.173,0.1784,0.1931,-0.3243,0,-0.1301,0.1843,-0.7059,-1.6813,0.0554,-0.0926,-0.0108,-0.1753,0.1731,0.0152,0.2455,0,-0.0033,0.1734,-0.0188,16.1902,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1104,0.1861,0.1795,0.174,0.1795,0.1933,-0.3256,0,-0.1041,0.1832,-0.5682,-1.6855,0.0554,-0.0929,-0.0085,-0.1403,0.1732,0.0149,0.2457,0,-0.0025,0.1734,-0.0141,16.4968,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0826,0.1391,0.1803,0.1749,0.1803,0.193,-0.3248,0,-0.0779,0.1824,-0.4269,-1.6834,0.0555,-0.0938,-0.0063,-0.1053,0.1733,0.0148,0.2459,0,-0.0018,0.1734,-0.0102,16.6696,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.055,0.0924,0.181,0.1756,0.181,0.1926,-0.324,0,-0.0518,0.1819,-0.2847,-1.6811,0.0552,-0.093,-0.0042,-0.0702,0.1734,0.0146,0.246,0,-0.0012,0.1734,-0.0066,16.795,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0274,0.0461,0.1814,0.1759,0.1814,0.1925,-0.3235,0,-0.0259,0.1816,-0.1424,-1.6796,0.055,-0.0924,-0.0021,-0.0351,0.1734,0.0146,0.246,0,-0.0006,0.1734,-0.0033,16.8747,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1815,0.1761,0.1815,0.1924,-0.3233,0,0,0.1815,0,-1.0329,0.0549,-0.0922,0,0,0.1734,0.0146,0.2461,0,0,0.1734,0,16.9022,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0274,-0.0461,0.1814,0.1759,0.1814,0.1925,-0.3235,0,0.0259,0.1816,0.1424,-1.6796,0.055,-0.0924,0.0021,0.0351,0.1734,0.0146,0.246,0,0.0006,0.1734,0.0033,16.8747,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.055,-0.0924,0.181,0.1756,0.181,0.1926,-0.324,0,0.0518,0.1819,0.2847,-1.6811,0.0552,-0.093,0.0042,0.0702,0.1734,0.0146,0.246,0,0.0012,0.1734,0.0066,16.795,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0826,-0.1391,0.1803,0.1749,0.1803,0.193,-0.3248,0,0.0779,0.1824,0.4269,-1.6834,0.0555,-0.0938,0.0063,0.1053,0.1733,0.0148,0.2459,0,0.0018,0.1734,0.0102,16.6696,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1104,-0.1861,0.1795,0.174,0.1795,0.1933,-0.3256,0,0.1041,0.1832,0.5682,-1.6855,0.0554,-0.0929,0.0085,0.1403,0.1732,0.0149,0.2457,0,0.0025,0.1734,0.0141,16.4968,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.138,-0.232,0.1784,0.173,0.1784,0.1931,-0.3243,0,0.1301,0.1843,0.7059,-1.6813,0.0554,-0.0926,0.0108,0.1753,0.1731,0.0152,0.2455,0,0.0033,0.1734,0.0188,16.1902,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1659,-0.2787,0.1771,0.1717,0.1771,0.1934,-0.3248,0,0.1564,0.1855,0.843,-1.6803,0.056,-0.0938,0.0133,0.2101,0.173,0.0155,0.2452,0,0.0042,0.1734,0.0241,15.8485,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.194,-0.3258,0.1755,0.17,0.1755,0.194,-0.3258,0,0.1829,0.187,0.9782,-1.6794,0.0564,-0.0943,0.0158,0.2449,0.1728,0.0158,0.2449,0,0.0053,0.1735,0.0303,15.4694,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.8,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2222,-0.373,0.1736,0.1682,0.1736,0.1946,-0.3269,0,0.2096,0.1887,1.1107,-1.6784,0.0567,-0.0947,0.0185,0.2795,0.1726,0.0162,0.2445,0,0.0065,0.1735,0.0372,15.0716,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2297,0.3981,0.333,0.3276,0.333,0.2011,-0.3488,0,-0.2059,0.3482,-0.5913,-1.7333,0.0584,-0.1006,-0.0186,-0.2795,0.3184,0.0162,0.2445,0,0.0037,0.3189,0.0115,15.0507,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.2005,0.3479,0.3335,0.3281,0.3335,0.2005,-0.3479,0,-0.1798,0.3451,-0.521,-1.7348,0.0581,-0.1003,-0.0159,-0.2449,0.3187,0.0159,0.2449,0,0.0036,0.3191,0.0114,15.4494,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1715,0.2978,0.3339,0.3285,0.3339,0.2,-0.3471,0,-0.1538,0.3424,-0.4493,-1.7361,0.0578,-0.0999,-0.0133,-0.2101,0.319,0.0155,0.2452,0,0.0034,0.3193,0.0108,15.8293,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1427,0.248,0.3342,0.3289,0.3342,0.1997,-0.3467,0,-0.128,0.3401,-0.3763,-1.7376,0.0573,-0.0988,-0.0108,-0.1753,0.3193,0.0152,0.2455,0,0.0031,0.3195,0.0097,16.1719,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1143,0.1991,0.3345,0.3292,0.3345,0.2,-0.3482,0,-0.1025,0.3383,-0.303,-1.742,0.0572,-0.0992,-0.0085,-0.1403,0.3195,0.0149,0.2457,0,0.0026,0.3196,0.0083,16.4793,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0855,0.1488,0.3348,0.3294,0.3348,0.1997,-0.3476,0,-0.0767,0.3369,-0.2277,-1.7404,0.0574,-0.1002,-0.0063,-0.1053,0.3197,0.0148,0.2459,0,0.002,0.3197,0.0064,16.6525,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0569,0.0989,0.335,0.3296,0.335,0.1994,-0.3468,0,-0.051,0.3359,-0.1519,-1.7384,0.0571,-0.0995,-0.0042,-0.0702,0.3198,0.0147,0.246,0,0.0014,0.3198,0.0044,16.7782,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0284,0.0493,0.3351,0.3297,0.3351,0.1992,-0.3463,0,-0.0255,0.3353,-0.076,-1.7372,0.0569,-0.0989,-0.0021,-0.0351,0.3199,0.0146,0.246,0,0.0007,0.3199,0.0022,16.8582,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.3351,0.3298,0.3351,0.1992,-0.3462,0,0,0.3351,0,-1.5688,0.0568,-0.0987,0,0,0.3199,0.0146,0.246,0,0,0.3199,0,16.8857,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0284,-0.0493,0.3351,0.3297,0.3351,0.1992,-0.3463,0,0.0255,0.3353,0.076,-1.7372,0.0569,-0.0989,0.0021,0.0351,0.3199,0.0146,0.246,0,-0.0007,0.3199,-0.0022,16.8582,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0569,-0.0989,0.335,0.3296,0.335,0.1994,-0.3468,0,0.051,0.3359,0.1519,-1.7384,0.0571,-0.0995,0.0042,0.0702,0.3198,0.0147,0.246,0,-0.0014,0.3198,-0.0044,16.7782,0.0042,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0855,-0.1488,0.3348,0.3294,0.3348,0.1997,-0.3476,0,0.0767,0.3369,0.2277,-1.7404,0.0574,-0.1002,0.0063,0.1053,0.3197,0.0148,0.2459,0,-0.002,0.3197,-0.0064,16.6525,0.0043,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1143,-0.1991,0.3345,0.3292,0.3345,0.2,-0.3482,0,0.1025,0.3383,0.303,-1.742,0.0572,-0.0992,0.0085,0.1403,0.3195,0.0149,0.2457,0,-0.0026,0.3196,-0.0083,16.4793,0.0045,0.07,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1427,-0.248,0.3342,0.3289,0.3342,0.1997,-0.3467,0,0.128,0.3401,0.3763,-1.7376,0.0573,-0.0988,0.0108,0.1753,0.3193,0.0152,0.2455,0,-0.0031,0.3195,-0.0097,16.1719,0.0048,0.0698,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1715,-0.2978,0.3339,0.3285,0.3339,0.2,-0.3471,0,0.1538,0.3424,0.4493,-1.7361,0.0578,-0.0999,0.0133,0.2101,0.319,0.0155,0.2452,0,-0.0034,0.3193,-0.0108,15.8293,0.005,0.0696,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.2005,-0.3479,0.3335,0.3281,0.3335,0.2005,-0.3479,0,0.1798,0.3451,0.521,-1.7348,0.0581,-0.1003,0.0159,0.2449,0.3187,0.0159,0.2449,0,-0.0036,0.3191,-0.0114,15.4494,0.0053,0.0694,0,0,0,0,0,0
1,0,0,0.9,120000000,-3.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2297,-0.3981,0.333,0.3276,0.333,0.2011,-0.3488,0,0.2059,0.3482,0.5913,-1.7333,0.0584,-0.1006,0.0186,0.2795,0.3184,0.0162,0.2445,0,-0.0037,0.3189,-0.0115,15.0507,0.0056,0.0692,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2123,0.3277,0.0971,0.0916,0.0971,0.1595,-0.2468,0,-0.205,0.1117,-1.8353,-1.5436,0.0514,-0.0892,-0.0222,-0.2789,0.0947,0.0166,0.209,0,-0.0155,0.096,-0.1619,12.5582,0.0014,0.0703,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1865,0.2847,0.0987,0.0932,0.0987,0.16,-0.2445,0,-0.1801,0.1099,-1.6385,-1.5265,0.0519,-0.083,-0.0208,-0.2438,0.0947,0.0178,0.2089,0,-0.015,0.0958,-0.1568,11.7061,0.0041,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1604,0.2447,0.1,0.0944,0.1,0.1604,-0.2447,0,-0.1549,0.1083,-1.431,-1.5258,0.0518,-0.0773,-0.0181,-0.2091,0.0947,0.0181,0.2091,0,-0.0131,0.0955,-0.1377,11.5353,0.0058,0.0695,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1347,0.2073,0.101,0.0955,0.101,0.1616,-0.2487,0,-0.1302,0.1068,-1.2191,-1.5391,0.0531,-0.0802,-0.0151,-0.1743,0.0947,0.0181,0.2093,0,-0.0109,0.0952,-0.1147,11.5695,0.0062,0.0695,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1073,0.1645,0.102,0.0964,0.102,0.1609,-0.2467,0,-0.1037,0.1057,-0.9808,-1.5337,0.0546,-0.0849,-0.0119,-0.1396,0.0947,0.0179,0.2094,0,-0.0086,0.095,-0.0909,11.6821,0.0062,0.0696,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0801,0.1225,0.1028,0.0972,0.1028,0.1603,-0.2451,0,-0.0774,0.1048,-0.7382,-1.5289,0.054,-0.0833,-0.0089,-0.1047,0.0947,0.0178,0.2096,0,-0.0064,0.0949,-0.0674,11.7985,0.0061,0.0697,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0532,0.0812,0.1033,0.0978,0.1033,0.1598,-0.2438,0,-0.0514,0.1042,-0.4932,-1.5257,0.0535,-0.082,-0.0059,-0.0698,0.0947,0.0176,0.2097,0,-0.0042,0.0948,-0.0445,11.9024,0.006,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0266,0.0405,0.1037,0.0981,0.1037,0.1595,-0.243,0,-0.0257,0.1039,-0.247,-1.5239,0.0532,-0.0812,-0.0029,-0.0349,0.0947,0.0175,0.2097,0,-0.0021,0.0947,-0.0221,11.9753,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1038,0.0982,0.1038,0.1594,-0.2428,0,0,0.1038,0,-0.9324,0.0531,-0.081,0,0,0.0947,0.0175,0.2098,0,0,0.0947,0,12.0016,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0266,-0.0405,0.1037,0.0981,0.1037,0.1595,-0.243,0,0.0257,0.1039,0.247,-1.5239,0.0532,-0.0812,0.0029,0.0349,0.0947,0.0175,0.2097,0,0.0021,0.0947,0.0221,11.9753,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0532,-0.0812,0.1033,0.0978,0.1033,0.1598,-0.2438,0,0.0514,0.1042,0.4932,-1.5257,0.0535,-0.082,0.0059,0.0698,0.0947,0.0176,0.2097,0,0.0042,0.0948,0.0445,11.9024,0.006,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0801,-0.1225,0.1028,0.0972,0.1028,0.1603,-0.2451,0,0.0774,0.1048,0.7382,-1.5289,0.054,-0.0833,0.0089,0.1047,0.0947,0.0178,0.2096,0,0.0064,0.0949,0.0674,11.7985,0.0061,0.0697,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1073,-0.1645,0.102,0.0964,0.102,0.1609,-0.2467,0,0.1037,0.1057,0.9808,-1.5337,0.0546,-0.0849,0.0119,0.1396,0.0947,0.0179,0.2094,0,0.0086,0.095,0.0909,11.6821,0.0062,0.0696,0,0,0,0,0,0
1,0,0,0.5,70000000,-3,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1347,-0.2073,0.101,0.0955,0.101,0.1616,-0.2487,0,0.1302,0.1068,1.2191,-1.5391,0.0531,-0.0802,0.0151,0.1743,0.0947,0.0181,0.2093,0,0.0109,0.0952,0.1147,11.5695,0.0062,0.0695,0,0,0,0,0,0
